user_id,signup_date,acquisition_channel,age_bucket,country,used_voice_first_day,used_text_first_day,returned_day_1,returned_day_7,converted_paid
u_004278,2026-04-07,instagram,25-34,UK,0,1,1,1,0
u_004279,2026-04-02,organic,18-24,UK,0,1,1,0,0
u_004280,2026-04-18,instagram,25-34,US,1,0,1,0,0
u_004281,2026-04-14,organic,45+,US,0,1,0,1,1
u_004282,2026-04-12,tiktok,45+,US,1,0,0,0,0
u_004283,2026-04-19,organic,25-34,Australia,0,1,0,0,0
u_004284,2026-04-06,referral,35-44,Other,0,1,1,1,0
u_004285,2026-04-07,tiktok,25-34,US,1,1,0,1,0
u_004286,2026-04-09,organic,18-24,US,1,1,1,0,0
u_004287,2026-04-12,tiktok,18-24,US,1,1,0,1,0
u_004288,2026-04-15,instagram,18-24,US,1,1,0,0,0
u_004289,2026-04-05,creator,18-24,US,1,1,0,1,1
u_004290,2026-04-01,referral,18-24,US,0,1,1,0,0
u_004291,2026-04-12,organic,25-34,US,1,0,1,1,0
u_004292,2026-04-26,organic,18-24,UK,1,0,0,0,0
u_004293,2026-04-10,campus,18-24,US,0,1,0,0,0
u_004294,2026-04-22,instagram,18-24,US,1,1,0,1,1
u_004295,2026-04-09,creator,45+,US,0,1,1,1,1
u_004296,2026-04-11,search,25-34,US,1,0,1,0,0
u_004297,2026-04-30,tiktok,18-24,US,1,1,0,0,0
u_004298,2026-04-24,campus,18-24,US,0,1,0,0,0
u_004299,2026-04-14,referral,35-44,UK,1,1,0,1,0
u_004300,2026-04-17,referral,18-24,Other,1,1,1,0,0
u_004301,2026-04-26,search,18-24,US,1,0,0,0,0
u_004302,2026-04-25,instagram,18-24,UK,1,1,0,1,1
u_004303,2026-04-19,organic,18-24,US,0,1,1,0,0
u_004304,2026-04-25,instagram,18-24,US,1,0,0,0,0
u_004305,2026-04-23,referral,18-24,UK,0,1,0,1,0
u_004306,2026-04-22,organic,18-24,Canada,1,0,0,0,0
u_004307,2026-04-28,organic,25-34,US,0,1,1,0,0
u_004308,2026-04-14,creator,18-24,US,1,0,1,1,0
u_004309,2026-04-06,search,18-24,US,0,1,0,1,0
u_004310,2026-04-21,organic,18-24,US,0,1,0,1,0
u_004311,2026-04-19,search,25-34,UK,0,1,1,0,0
u_004312,2026-04-12,creator,18-24,Other,0,1,0,0,0
u_004313,2026-04-10,organic,25-34,US,1,0,1,1,1
u_004314,2026-04-20,search,35-44,US,0,1,1,1,0
u_004315,2026-04-11,search,18-24,US,0,1,0,0,0
u_004316,2026-04-14,campus,18-24,US,1,1,1,1,0
u_004317,2026-04-04,instagram,25-34,US,1,0,0,0,0
u_004318,2026-04-11,organic,25-34,UK,0,1,0,0,0
u_004319,2026-04-08,organic,35-44,Other,0,1,0,0,0
u_004320,2026-04-01,creator,45+,US,1,0,1,1,0
u_004321,2026-04-10,instagram,25-34,US,1,0,1,1,0
u_004322,2026-04-21,instagram,18-24,Other,0,1,1,0,0
u_004323,2026-04-17,creator,25-34,US,1,0,0,1,0
u_004324,2026-04-04,instagram,25-34,Canada,0,1,0,0,0
u_004325,2026-04-12,organic,18-24,US,1,1,1,1,1
u_004326,2026-04-19,tiktok,18-24,Other,0,1,1,1,0
u_004327,2026-04-14,search,25-34,US,0,1,1,0,0
u_004328,2026-04-01,tiktok,18-24,Canada,1,0,0,1,0
u_004329,2026-04-16,instagram,18-24,US,1,0,1,0,0
u_004330,2026-04-12,campus,18-24,Australia,1,0,1,0,0
u_004331,2026-04-03,referral,35-44,US,0,1,0,1,0
u_004332,2026-04-15,organic,18-24,US,1,1,0,1,0
u_004333,2026-04-18,instagram,18-24,US,0,1,0,0,0
u_004334,2026-04-30,tiktok,18-24,US,1,1,1,1,0
u_004335,2026-04-21,instagram,18-24,US,0,1,1,1,1
u_004336,2026-04-28,tiktok,18-24,US,1,0,0,0,0
u_004337,2026-04-12,tiktok,25-34,US,0,1,0,1,0
u_004338,2026-04-04,search,25-34,US,0,1,1,1,1
u_004339,2026-04-11,tiktok,18-24,US,0,1,0,0,0
u_004340,2026-04-25,referral,18-24,US,0,1,1,1,0
u_004341,2026-04-27,referral,18-24,Canada,1,0,0,0,0
u_004342,2026-04-18,campus,18-24,US,0,1,1,1,0
u_004343,2026-04-03,creator,18-24,US,0,1,0,0,1
u_004344,2026-04-20,campus,25-34,US,0,1,0,1,0
u_004345,2026-04-27,organic,18-24,Other,1,0,1,1,0
u_004346,2026-04-27,search,25-34,US,1,0,0,1,0
u_004347,2026-04-06,referral,18-24,US,0,1,0,0,1
u_004348,2026-04-15,tiktok,18-24,Canada,1,0,1,0,0
u_004349,2026-04-12,referral,35-44,US,1,1,1,1,0
u_004350,2026-04-26,tiktok,25-34,Other,1,0,1,0,0
u_004351,2026-04-24,search,45+,US,0,1,0,0,0
u_004352,2026-04-07,tiktok,25-34,US,1,0,1,0,0
u_004353,2026-04-06,creator,25-34,US,1,0,1,1,0
u_004354,2026-04-20,instagram,18-24,Other,0,1,0,0,0
u_004355,2026-04-30,referral,18-24,US,1,0,0,1,1
u_004356,2026-04-13,referral,25-34,US,1,0,1,0,0
u_004357,2026-04-08,instagram,18-24,Australia,1,0,1,0,0
u_004358,2026-04-08,instagram,18-24,US,0,1,1,1,0
u_004359,2026-04-22,campus,18-24,US,0,1,0,0,0
u_004360,2026-04-07,campus,18-24,Australia,0,1,0,0,0
u_004361,2026-04-16,campus,35-44,US,1,1,1,1,0
u_004362,2026-04-17,organic,35-44,Australia,0,1,0,0,1
u_004363,2026-04-11,search,45+,US,0,1,0,1,0
u_004364,2026-04-28,referral,18-24,US,0,1,0,0,0
u_004365,2026-04-26,tiktok,35-44,US,1,0,1,0,0
u_004366,2026-04-03,tiktok,25-34,US,1,1,1,0,0
u_004367,2026-04-09,creator,45+,US,1,1,1,0,0
u_004368,2026-04-20,organic,25-34,Australia,0,1,1,0,0
u_004369,2026-05-01,referral,18-24,UK,0,1,0,1,0
u_004370,2026-04-18,tiktok,35-44,Canada,1,0,0,0,0
u_004371,2026-04-13,tiktok,18-24,US,0,1,1,0,0
u_004372,2026-04-12,tiktok,18-24,US,0,1,0,1,1
u_004373,2026-04-05,campus,25-34,Canada,1,0,0,0,0
u_004374,2026-04-25,tiktok,25-34,US,1,1,0,0,0
u_004375,2026-04-13,search,25-34,US,1,0,0,1,0
u_004376,2026-04-19,search,18-24,US,0,1,0,0,0
u_004377,2026-04-20,tiktok,18-24,UK,1,1,1,1,0
u_004378,2026-04-29,referral,18-24,US,1,0,1,0,0
u_004379,2026-04-15,instagram,18-24,US,0,1,1,1,0
u_004380,2026-04-02,search,25-34,US,0,1,0,0,1
u_004381,2026-04-15,organic,18-24,US,1,0,1,0,0
u_004382,2026-04-12,creator,18-24,US,0,1,0,1,0
u_004383,2026-04-17,tiktok,25-34,US,0,1,0,0,0
u_004384,2026-04-23,creator,18-24,US,0,1,0,0,0
u_004385,2026-04-27,creator,18-24,US,0,1,0,0,0
u_004386,2026-04-16,tiktok,25-34,Canada,0,1,0,0,0
u_004387,2026-04-11,creator,18-24,US,0,1,1,1,0
u_004388,2026-04-25,organic,18-24,Canada,1,0,1,0,0
u_004389,2026-04-12,tiktok,25-34,US,1,1,0,0,0
u_004390,2026-04-17,instagram,18-24,US,0,1,1,0,0
u_004391,2026-04-17,instagram,18-24,US,0,1,0,0,0
u_004392,2026-04-19,tiktok,18-24,US,1,0,1,0,0
u_004393,2026-04-22,creator,25-34,Canada,0,1,1,1,0
u_004394,2026-04-18,instagram,18-24,US,0,1,0,0,0
u_004395,2026-04-04,organic,18-24,US,0,1,0,0,0
u_004396,2026-04-01,referral,25-34,US,1,0,1,1,0
u_004397,2026-04-03,creator,18-24,US,0,1,0,0,0
u_004398,2026-04-22,search,18-24,US,1,0,1,1,0
u_004399,2026-04-03,organic,18-24,US,0,1,0,1,0
u_004400,2026-04-19,tiktok,18-24,US,0,1,1,0,0
u_004401,2026-04-14,tiktok,18-24,UK,1,0,0,0,0
u_004402,2026-04-07,tiktok,18-24,US,1,1,1,1,1
u_004403,2026-04-15,organic,18-24,US,0,1,0,0,0
u_004404,2026-04-20,campus,25-34,US,1,0,0,1,0
u_004405,2026-04-01,search,25-34,US,1,0,1,0,0
u_004406,2026-04-17,creator,18-24,US,0,1,0,0,0
u_004407,2026-04-22,instagram,18-24,US,1,0,1,0,0
u_004408,2026-04-17,referral,25-34,US,0,1,1,0,0
u_004409,2026-04-26,tiktok,18-24,US,0,1,1,1,1
u_004410,2026-04-25,organic,18-24,US,0,1,0,0,1
u_004411,2026-04-14,tiktok,45+,US,0,1,1,1,0
u_004412,2026-04-04,campus,18-24,Other,0,1,1,1,0
u_004413,2026-04-07,organic,25-34,US,1,1,0,1,0
u_004414,2026-04-30,tiktok,18-24,US,0,1,0,0,0
u_004415,2026-04-22,organic,25-34,Canada,1,0,0,0,0
u_004416,2026-04-21,organic,18-24,Canada,1,0,1,0,1
u_004417,2026-04-24,campus,25-34,US,0,1,0,0,0
u_004418,2026-04-25,campus,25-34,US,0,1,1,1,0
u_004419,2026-04-28,organic,18-24,Other,0,1,1,1,1
u_004420,2026-04-09,tiktok,35-44,US,0,1,1,1,0
u_004421,2026-04-20,instagram,35-44,Canada,0,1,1,0,0
u_004422,2026-04-07,organic,18-24,US,1,0,0,0,0
u_004423,2026-04-16,search,18-24,Australia,1,0,1,0,0
u_004424,2026-04-11,instagram,18-24,US,1,1,1,1,0
u_004425,2026-04-27,campus,18-24,US,0,1,0,0,0
u_004426,2026-04-10,campus,25-34,US,1,0,1,1,0
u_004427,2026-04-16,instagram,18-24,US,0,1,1,0,0
u_004428,2026-04-14,tiktok,25-34,US,1,1,0,1,0
u_004429,2026-04-02,instagram,18-24,US,0,1,0,0,0
u_004430,2026-04-23,search,25-34,UK,1,0,1,1,0
u_004431,2026-04-10,referral,25-34,US,1,1,0,1,0
u_004432,2026-04-19,referral,35-44,US,0,1,1,1,0
u_004433,2026-04-21,instagram,25-34,Canada,1,0,0,1,0
u_004434,2026-04-21,instagram,25-34,US,1,1,1,0,0
u_004435,2026-04-04,organic,18-24,US,1,0,1,1,0
u_004436,2026-04-22,creator,18-24,US,0,1,0,0,0
u_004437,2026-04-11,instagram,18-24,Other,1,0,0,0,0
u_004438,2026-04-18,organic,18-24,Australia,1,0,0,1,0
u_004439,2026-04-17,search,45+,US,1,0,0,1,0
u_004440,2026-04-25,creator,18-24,UK,0,1,0,0,0
u_004441,2026-04-12,referral,18-24,US,0,1,1,1,0
u_004442,2026-04-06,tiktok,18-24,Other,1,0,0,1,0
u_004443,2026-04-11,instagram,35-44,US,0,1,0,0,0
u_004444,2026-04-01,instagram,25-34,US,1,1,0,0,0
u_004445,2026-04-30,instagram,25-34,Canada,1,0,1,0,0
u_004446,2026-04-16,instagram,18-24,US,1,0,1,0,1
u_004447,2026-04-20,referral,25-34,US,0,1,0,0,0
u_004448,2026-04-01,search,25-34,Other,1,0,0,1,0
u_004449,2026-04-08,referral,18-24,US,0,1,0,0,0
u_004450,2026-04-11,referral,25-34,US,0,1,0,0,0
u_004451,2026-04-27,referral,25-34,US,0,1,0,0,0
u_004452,2026-04-22,search,18-24,US,1,1,0,0,0
u_004453,2026-04-26,tiktok,18-24,UK,1,1,1,1,0
u_004454,2026-04-10,creator,18-24,US,0,1,1,1,0
u_004455,2026-04-03,search,35-44,US,1,1,0,0,0
u_004456,2026-04-06,organic,18-24,US,0,1,0,0,0
u_004457,2026-04-17,instagram,35-44,US,1,1,1,1,0
u_004458,2026-04-12,referral,25-34,US,1,0,1,1,1
u_004459,2026-04-17,creator,18-24,UK,1,0,0,0,0
u_004460,2026-04-15,creator,18-24,UK,1,1,1,1,0
u_004461,2026-04-16,campus,18-24,UK,1,1,0,0,0
u_004462,2026-04-11,organic,18-24,US,1,1,0,1,0
u_004463,2026-04-11,instagram,25-34,US,1,1,1,1,0
u_004464,2026-04-24,instagram,18-24,UK,1,0,1,1,0
u_004465,2026-04-12,organic,35-44,US,0,1,1,1,1
u_004466,2026-04-14,tiktok,25-34,UK,1,0,1,1,0
u_004467,2026-04-30,tiktok,18-24,US,1,1,1,0,1
u_004468,2026-04-16,campus,18-24,Australia,0,1,0,0,0
u_004469,2026-04-22,referral,25-34,US,0,1,1,1,0
u_004470,2026-04-21,campus,18-24,US,0,1,0,1,0
u_004471,2026-04-24,organic,18-24,US,1,0,1,1,1
u_004472,2026-04-21,tiktok,18-24,Australia,1,0,1,1,1
u_004473,2026-04-06,campus,18-24,US,0,1,0,1,0
u_004474,2026-04-18,referral,25-34,US,1,1,0,0,0
u_004475,2026-04-07,instagram,18-24,US,1,0,1,1,0
u_004476,2026-04-25,instagram,18-24,US,1,0,1,0,0
u_004477,2026-04-18,search,18-24,UK,1,0,1,0,0
u_004478,2026-04-13,tiktok,18-24,US,0,1,0,0,0
u_004479,2026-04-17,campus,25-34,US,0,1,0,0,0
u_004480,2026-04-06,tiktok,18-24,US,1,1,1,0,0
u_004481,2026-04-08,tiktok,18-24,US,0,1,0,1,0
u_004482,2026-04-19,instagram,35-44,US,1,1,1,0,0
u_004483,2026-04-08,referral,18-24,Other,0,1,1,1,0
u_004484,2026-04-02,organic,18-24,Other,1,1,0,1,0
u_004485,2026-04-21,organic,45+,US,0,1,0,1,0
u_004486,2026-04-17,referral,35-44,Canada,0,1,0,0,0
u_004487,2026-04-16,referral,18-24,US,0,1,1,0,0
u_004488,2026-04-19,referral,18-24,Australia,1,1,0,0,1
u_004489,2026-04-25,creator,25-34,UK,1,1,1,1,0
u_004490,2026-05-01,referral,25-34,US,1,0,0,0,0
u_004491,2026-04-01,search,18-24,US,0,1,0,0,0
u_004492,2026-04-20,referral,25-34,US,0,1,0,0,0
u_004493,2026-04-10,tiktok,18-24,US,1,1,1,1,0
u_004494,2026-04-01,search,25-34,US,1,0,0,0,0
u_004495,2026-04-14,referral,35-44,US,0,1,1,0,1
u_004496,2026-04-01,organic,35-44,US,1,0,0,1,0
u_004497,2026-04-04,tiktok,18-24,US,0,1,1,1,0
u_004498,2026-04-29,organic,18-24,US,1,0,1,1,0
u_004499,2026-04-04,tiktok,25-34,US,0,1,1,0,0
u_004500,2026-04-29,instagram,18-24,Other,1,1,1,0,0
u_004501,2026-04-11,referral,18-24,US,0,1,0,0,0
u_004502,2026-04-27,referral,35-44,US,1,0,1,1,0
u_004503,2026-04-30,creator,25-34,Other,1,1,0,0,0
u_004504,2026-04-18,creator,25-34,Other,0,1,1,0,0
u_004505,2026-04-23,organic,18-24,US,0,1,0,0,0
u_004506,2026-04-28,organic,25-34,US,0,1,1,1,0
u_004507,2026-04-13,instagram,45+,US,1,0,1,1,0
u_004508,2026-04-09,search,18-24,US,0,1,0,0,0
u_004509,2026-04-02,referral,18-24,US,0,1,0,0,0
u_004510,2026-04-16,creator,25-34,Australia,1,1,1,1,0
u_004511,2026-04-28,instagram,18-24,US,1,0,1,1,1
u_004512,2026-04-13,instagram,18-24,US,1,0,1,0,0
u_004513,2026-04-25,tiktok,18-24,US,0,1,0,1,0
u_004514,2026-04-06,tiktok,35-44,US,0,1,0,1,1
u_004515,2026-04-04,search,25-34,US,0,1,1,0,0
u_004516,2026-04-14,referral,18-24,Australia,1,0,0,1,0
u_004517,2026-04-24,instagram,18-24,US,1,0,1,0,0
u_004518,2026-04-14,referral,18-24,US,1,1,0,0,0
u_004519,2026-04-10,tiktok,18-24,US,1,0,1,1,0
u_004520,2026-04-10,tiktok,18-24,Australia,0,1,1,0,0
u_004521,2026-04-04,organic,25-34,Canada,0,1,1,0,0
u_004522,2026-04-02,creator,18-24,Australia,0,1,0,0,0
u_004523,2026-04-04,search,25-34,US,0,1,0,1,0
u_004524,2026-04-12,campus,18-24,US,0,1,0,0,0
u_004525,2026-04-24,creator,18-24,Other,0,1,0,0,0
u_004526,2026-04-30,organic,35-44,US,1,0,1,0,0
u_004527,2026-04-11,tiktok,18-24,US,1,1,1,1,0
u_004528,2026-04-05,organic,25-34,US,0,1,0,0,0
u_004529,2026-04-19,search,18-24,US,1,0,0,0,0
u_004530,2026-04-24,organic,25-34,Australia,1,1,1,0,0
u_004531,2026-04-12,creator,25-34,US,1,1,1,1,0
u_004532,2026-04-19,organic,18-24,UK,1,0,0,1,0
u_004533,2026-05-01,search,18-24,UK,1,0,1,1,0
u_004534,2026-04-04,search,35-44,Other,1,1,1,0,0
u_004535,2026-04-17,creator,35-44,US,0,1,0,1,0
u_004536,2026-04-19,campus,45+,US,1,1,1,0,0
u_004537,2026-04-25,creator,18-24,US,0,1,0,1,0
u_004538,2026-04-27,referral,25-34,US,1,0,1,0,0
u_004539,2026-04-04,referral,18-24,Canada,1,0,0,0,0
u_004540,2026-04-21,tiktok,18-24,US,1,1,1,1,0
u_004541,2026-04-10,instagram,18-24,US,0,1,1,0,0
u_004542,2026-04-24,instagram,25-34,US,1,0,0,1,0
u_004543,2026-04-06,search,18-24,UK,0,1,0,1,1
u_004544,2026-05-01,creator,18-24,US,1,1,1,1,0
u_004545,2026-04-18,instagram,35-44,US,1,0,1,1,1
u_004546,2026-04-08,organic,35-44,UK,1,1,0,0,0
u_004547,2026-04-15,organic,18-24,UK,1,0,0,0,0
u_004548,2026-04-30,creator,25-34,US,0,1,0,0,0
u_004549,2026-04-17,tiktok,45+,US,1,0,0,0,0
u_004550,2026-04-27,organic,18-24,US,1,0,0,0,0
u_004551,2026-04-25,instagram,18-24,US,1,0,0,1,0
u_004552,2026-04-29,organic,25-34,US,0,1,1,0,0
u_004553,2026-05-01,tiktok,25-34,US,0,1,0,1,0
u_004554,2026-04-08,creator,25-34,UK,1,0,0,0,0
u_004555,2026-04-11,organic,18-24,US,1,0,1,0,0
u_004556,2026-04-08,tiktok,18-24,US,1,0,1,0,0
u_004557,2026-04-18,organic,35-44,US,1,0,0,1,0
u_004558,2026-04-13,campus,18-24,US,0,1,0,0,0
u_004559,2026-04-28,creator,18-24,UK,1,0,0,0,0
u_004560,2026-04-16,tiktok,18-24,US,1,0,0,1,0
u_004561,2026-04-05,instagram,18-24,Other,1,1,1,1,1
u_004562,2026-04-11,campus,18-24,US,0,1,1,0,0
u_004563,2026-04-06,search,18-24,US,0,1,1,0,0
u_004564,2026-04-16,search,18-24,Canada,1,0,1,1,0
u_004565,2026-05-01,instagram,25-34,UK,1,1,0,0,0
u_004566,2026-04-11,organic,25-34,US,1,1,0,1,0
u_004567,2026-04-02,referral,25-34,US,1,1,1,0,1
u_004568,2026-04-09,instagram,18-24,UK,1,1,0,1,0
u_004569,2026-04-29,organic,35-44,Canada,1,1,0,1,0
u_004570,2026-04-04,search,18-24,US,1,0,1,1,0
u_004571,2026-04-13,creator,25-34,UK,1,1,1,1,0
u_004572,2026-04-23,campus,25-34,US,0,1,1,0,0
u_004573,2026-04-16,referral,18-24,US,0,1,0,0,0
u_004574,2026-04-18,search,18-24,US,1,0,0,0,0
u_004575,2026-04-09,search,18-24,Australia,1,1,0,0,0
u_004576,2026-04-25,tiktok,18-24,US,1,0,0,0,0
u_004577,2026-04-21,referral,18-24,Australia,1,1,1,0,1
u_004578,2026-04-15,organic,18-24,US,0,1,0,0,0
u_004579,2026-04-21,instagram,18-24,US,0,1,0,0,0
u_004580,2026-04-30,search,25-34,US,1,0,1,1,0
u_004581,2026-04-09,organic,18-24,US,1,0,1,1,0
u_004582,2026-04-18,instagram,45+,US,1,0,0,0,0
u_004583,2026-04-22,tiktok,18-24,US,0,1,1,0,0
u_004584,2026-04-05,referral,35-44,US,0,1,1,0,0
u_004585,2026-04-07,organic,25-34,US,0,1,0,1,1
u_004586,2026-04-18,search,35-44,US,0,1,0,0,1
u_004587,2026-04-27,instagram,25-34,US,1,0,0,0,0
u_004588,2026-05-01,campus,25-34,US,1,1,0,0,0
u_004589,2026-04-11,instagram,25-34,Australia,1,0,1,0,0
u_004590,2026-04-04,search,18-24,US,0,1,0,0,0
u_004591,2026-04-30,referral,45+,US,1,0,0,1,0
u_004592,2026-04-30,organic,25-34,US,0,1,1,0,0
u_004593,2026-04-23,campus,18-24,US,1,1,1,1,0
u_004594,2026-04-28,search,18-24,US,0,1,1,0,0
u_004595,2026-04-12,referral,18-24,Other,1,1,1,1,0
u_004596,2026-04-17,tiktok,18-24,Australia,0,1,1,0,0
u_004597,2026-04-20,instagram,18-24,UK,1,0,1,1,0
u_004598,2026-04-14,tiktok,18-24,US,0,1,1,0,0
u_004599,2026-04-24,tiktok,18-24,US,1,1,1,1,0
u_004600,2026-04-01,tiktok,35-44,US,0,1,1,1,0
u_004601,2026-04-04,search,35-44,Australia,1,1,0,0,0
u_004602,2026-05-01,referral,18-24,US,1,0,1,1,0
u_004603,2026-04-18,referral,18-24,US,0,1,1,1,0
u_004604,2026-04-06,organic,18-24,US,0,1,0,0,0
u_004605,2026-04-12,organic,25-34,Other,1,1,1,1,0
u_004606,2026-04-07,search,25-34,Canada,0,1,0,0,0
u_004607,2026-04-30,instagram,18-24,US,1,1,1,1,0
u_004608,2026-04-04,creator,25-34,US,1,0,1,0,0
u_004609,2026-04-28,organic,18-24,US,1,1,1,0,0
u_004610,2026-04-15,instagram,18-24,Other,0,1,0,0,1
u_004611,2026-04-25,campus,25-34,Other,1,0,1,1,0
u_004612,2026-04-05,tiktok,18-24,US,0,1,1,0,0
u_004613,2026-04-20,referral,18-24,US,1,1,1,1,0
u_004614,2026-05-01,referral,18-24,UK,1,0,0,0,0
u_004615,2026-04-03,tiktok,18-24,US,0,1,1,0,0
u_004616,2026-04-12,search,18-24,US,0,1,1,0,0
u_004617,2026-04-11,tiktok,18-24,US,1,0,0,1,0
u_004618,2026-04-21,creator,25-34,Canada,1,1,1,1,0
u_004619,2026-04-14,search,18-24,UK,1,0,0,0,0
u_004620,2026-04-19,instagram,25-34,Other,1,1,0,0,0
u_004621,2026-04-12,creator,18-24,US,1,0,0,0,0
u_004622,2026-04-21,tiktok,25-34,UK,1,1,0,0,0
u_004623,2026-04-22,search,25-34,US,0,1,1,1,0
u_004624,2026-04-02,campus,18-24,Australia,1,1,1,0,0
u_004625,2026-04-14,organic,25-34,Other,0,1,0,0,0
u_004626,2026-04-28,referral,18-24,US,1,0,1,0,0
u_004627,2026-04-20,organic,18-24,US,1,0,0,0,0
u_004628,2026-04-11,campus,35-44,US,1,1,1,1,0
u_004629,2026-04-15,search,25-34,US,1,1,0,0,0
u_004630,2026-04-01,search,25-34,US,1,0,0,0,0
u_004631,2026-04-26,campus,18-24,US,1,0,1,1,0
u_004632,2026-04-14,organic,18-24,UK,1,0,0,1,0
u_004633,2026-04-26,instagram,35-44,US,1,0,0,0,0
u_004634,2026-04-27,search,25-34,US,0,1,1,0,0
u_004635,2026-04-26,instagram,18-24,US,1,1,0,0,0
u_004636,2026-04-23,tiktok,18-24,Canada,1,1,1,0,0
u_004637,2026-04-26,organic,35-44,Other,1,1,1,1,0
u_004638,2026-04-10,organic,35-44,Other,0,1,0,0,0
u_004639,2026-04-01,campus,45+,Other,0,1,1,0,0
u_004640,2026-04-24,search,25-34,US,0,1,1,0,0
u_004641,2026-04-13,instagram,18-24,US,1,1,1,1,0
u_004642,2026-04-01,organic,18-24,US,1,1,0,1,0
u_004643,2026-04-11,search,18-24,US,1,0,1,1,0
u_004644,2026-04-04,tiktok,18-24,US,1,1,0,1,1
u_004645,2026-04-30,referral,25-34,US,0,1,1,1,0
u_004646,2026-04-14,creator,18-24,Canada,1,1,1,0,0
u_004647,2026-04-10,creator,45+,US,1,0,1,0,0
u_004648,2026-04-26,creator,18-24,US,0,1,0,0,0
u_004649,2026-04-26,organic,18-24,UK,1,0,0,1,0
u_004650,2026-04-24,organic,18-24,US,1,1,1,1,0
u_004651,2026-04-04,tiktok,25-34,US,0,1,1,0,0
u_004652,2026-04-23,organic,35-44,US,1,0,1,1,1
u_004653,2026-04-08,organic,25-34,Other,1,0,0,0,0
u_004654,2026-04-09,campus,18-24,US,0,1,0,0,0
u_004655,2026-04-21,organic,25-34,Canada,1,1,1,1,1
u_004656,2026-04-03,organic,18-24,US,1,0,1,1,0
u_004657,2026-04-28,campus,35-44,US,1,1,1,1,0
u_004658,2026-04-20,referral,18-24,US,1,0,1,1,0
u_004659,2026-05-01,creator,18-24,US,1,0,1,1,0
u_004660,2026-04-21,creator,25-34,US,0,1,0,0,0
u_004661,2026-04-28,referral,25-34,US,1,0,1,1,0
u_004662,2026-04-17,referral,18-24,US,1,0,1,1,0
u_004663,2026-04-05,tiktok,18-24,US,0,1,0,1,0
u_004664,2026-04-06,organic,18-24,US,0,1,1,1,0
u_004665,2026-04-19,campus,18-24,Other,1,0,1,1,1
u_004666,2026-04-06,instagram,18-24,US,0,1,1,0,0
u_004667,2026-04-08,referral,18-24,Other,1,0,1,1,0
u_004668,2026-04-14,organic,18-24,US,1,0,1,1,0
u_004669,2026-04-21,tiktok,45+,Other,0,1,0,0,0
u_004670,2026-04-13,campus,18-24,US,1,0,0,0,0
u_004671,2026-04-20,referral,45+,US,1,0,0,0,0
u_004672,2026-04-14,referral,18-24,UK,0,1,0,0,1
u_004673,2026-04-12,campus,18-24,US,1,1,0,0,0
u_004674,2026-04-12,search,25-34,US,1,1,1,1,1
u_004675,2026-04-08,organic,25-34,US,1,0,1,1,1
u_004676,2026-04-17,organic,18-24,UK,0,1,0,0,0
u_004677,2026-04-21,instagram,18-24,US,1,1,1,1,1
u_004678,2026-04-07,organic,25-34,US,0,1,1,1,0
u_004679,2026-04-28,search,18-24,Canada,1,1,1,1,0
u_004680,2026-04-30,referral,18-24,Other,1,0,1,0,0
u_004681,2026-04-13,referral,18-24,US,0,1,1,1,0
u_004682,2026-04-09,tiktok,18-24,US,1,0,1,1,0
u_004683,2026-04-26,organic,25-34,US,1,0,1,1,0
u_004684,2026-04-07,referral,18-24,Other,1,1,0,0,0
u_004685,2026-04-19,campus,18-24,US,0,1,1,0,0
u_004686,2026-04-08,creator,18-24,US,1,0,1,0,0
u_004687,2026-04-05,organic,18-24,US,0,1,0,0,0
u_004688,2026-04-14,organic,18-24,Other,1,0,1,1,0
u_004689,2026-04-06,creator,18-24,US,0,1,0,0,0
u_004690,2026-05-01,creator,18-24,US,0,1,0,0,0
u_004691,2026-04-28,search,45+,US,1,1,0,1,0
u_004692,2026-04-02,campus,25-34,US,1,0,1,0,0
u_004693,2026-04-21,instagram,25-34,US,1,0,0,1,0
u_004694,2026-04-03,organic,35-44,Canada,0,1,1,1,0
u_004695,2026-05-01,tiktok,25-34,US,1,0,0,0,1
u_004696,2026-04-01,search,18-24,US,1,1,0,0,1
u_004697,2026-04-24,referral,18-24,Canada,0,1,0,0,0
u_004698,2026-04-07,tiktok,25-34,US,0,1,0,0,0
u_004699,2026-05-01,tiktok,35-44,Other,1,1,0,1,0
u_004700,2026-04-06,instagram,18-24,US,0,1,0,0,0
u_004701,2026-04-30,creator,25-34,US,0,1,1,1,0
u_004702,2026-04-30,referral,18-24,US,0,1,0,1,0
u_004703,2026-04-23,organic,25-34,US,0,1,0,0,0
u_004704,2026-04-22,creator,25-34,Other,0,1,0,0,0
u_004705,2026-04-15,instagram,25-34,US,1,1,1,1,0
u_004706,2026-04-30,campus,18-24,US,1,1,0,0,0
u_004707,2026-04-11,search,18-24,US,0,1,0,0,0
u_004708,2026-04-28,instagram,25-34,Other,1,0,0,1,0
u_004709,2026-04-24,creator,35-44,US,0,1,0,0,0
u_004710,2026-04-19,organic,25-34,US,1,0,0,1,0
u_004711,2026-04-17,referral,25-34,Canada,1,1,1,0,1
u_004712,2026-04-21,organic,35-44,US,1,0,0,1,0
u_004713,2026-04-22,instagram,18-24,US,1,0,0,0,0
u_004714,2026-04-05,organic,18-24,US,1,0,1,1,0
u_004715,2026-05-01,tiktok,25-34,US,1,0,1,1,0
u_004716,2026-04-26,search,25-34,US,1,0,1,1,0
