user_id,first_topic,topic_cluster,contains_crisis_language,contains_relationship_topic,contains_school_topic,contains_loneliness_topic
u_003487,relationships,relationships,False,True,False,False
u_003488,motivation,self_improvement,False,False,False,False
u_003489,family,relationships,False,True,False,False
u_003490,relationships,relationships,False,True,False,False
u_003491,school_stress,school,False,False,True,False
u_003492,relationships,relationships,False,True,False,False
u_003493,school_stress,school,False,False,True,False
u_003494,relationships,relationships,False,True,False,False
u_003495,career,career,False,False,False,False
u_003496,loneliness,emotional_support,False,False,False,True
u_003497,school_stress,school,False,False,True,False
u_003498,general_checkin,reflection,False,False,False,False
u_003499,relationships,relationships,False,True,False,False
u_003500,career,career,False,False,False,False
u_003501,career,career,False,False,False,False
u_003502,school_stress,school,False,False,True,False
u_003503,general_checkin,reflection,False,False,False,False
u_003504,family,relationships,False,True,False,False
u_003505,relationships,relationships,False,True,False,False
u_003506,family,relationships,False,True,False,False
u_003507,loneliness,emotional_support,False,False,False,True
u_003508,sleep,wellness,False,False,False,False
u_003509,motivation,self_improvement,False,False,False,False
u_003510,career,career,False,False,False,False
u_003511,motivation,self_improvement,False,False,False,False
u_003512,loneliness,emotional_support,False,False,False,True
u_003513,career,career,False,False,False,False
u_003514,relationships,relationships,False,True,False,False
u_003515,general_checkin,reflection,False,False,False,False
u_003516,school_stress,school,False,False,True,False
u_003517,motivation,self_improvement,False,False,False,False
u_003518,school_stress,school,False,False,True,False
u_003519,school_stress,school,False,False,True,False
u_003520,relationships,relationships,False,True,False,False
u_003521,career,career,False,False,False,False
u_003522,relationships,relationships,False,True,False,False
u_003523,school_stress,school,False,False,True,False
u_003524,school_stress,school,False,False,True,False
u_003525,relationships,relationships,False,True,False,False
u_003526,school_stress,school,False,False,True,False
u_003527,family,relationships,False,True,False,False
u_003528,motivation,self_improvement,False,False,False,False
u_003529,general_checkin,reflection,False,False,False,False
u_003530,career,career,False,False,False,False
u_003531,school_stress,school,False,False,True,False
u_003532,motivation,self_improvement,False,False,False,False
u_003533,relationships,relationships,False,True,False,False
u_003534,general_checkin,reflection,False,False,False,False
u_003535,career,career,False,False,False,False
u_003536,school_stress,school,False,False,True,False
u_003537,career,career,False,False,False,False
u_003538,relationships,relationships,False,True,False,False
u_003539,motivation,self_improvement,False,False,False,False
u_003540,relationships,relationships,False,True,False,False
u_003541,family,relationships,False,True,False,False
u_003542,school_stress,school,False,False,True,False
u_003543,motivation,self_improvement,False,False,False,False
u_003544,loneliness,emotional_support,False,False,False,True
u_003545,loneliness,emotional_support,False,False,False,True
u_003546,relationships,relationships,False,True,False,False
u_003547,loneliness,emotional_support,False,False,False,True
u_003548,general_checkin,reflection,False,False,False,False
u_003549,career,career,False,False,False,False
u_003550,school_stress,school,False,False,True,False
u_003551,family,relationships,False,True,False,False
u_003552,family,relationships,False,True,False,False
u_003553,sleep,wellness,False,False,False,False
u_003554,general_checkin,reflection,False,False,False,False
u_003555,motivation,self_improvement,False,False,False,False
u_003556,motivation,self_improvement,False,False,False,False
u_003557,school_stress,school,False,False,True,False
u_003558,relationships,relationships,False,True,False,False
u_003559,general_checkin,reflection,False,False,False,False
u_003560,sleep,wellness,False,False,False,False
u_003561,career,career,False,False,False,False
u_003562,loneliness,emotional_support,False,False,False,True
u_003563,general_checkin,reflection,False,False,False,False
u_003564,loneliness,emotional_support,False,False,False,True
u_003565,school_stress,school,False,False,True,False
u_003566,relationships,relationships,False,True,False,False
u_003567,general_checkin,reflection,False,False,False,False
u_003568,loneliness,emotional_support,False,False,False,True
u_003569,motivation,self_improvement,False,False,False,False
u_003570,relationships,relationships,False,True,False,False
u_003571,school_stress,school,False,False,True,False
u_003572,general_checkin,reflection,False,False,False,False
u_003573,school_stress,school,False,False,True,False
u_003574,general_checkin,reflection,False,False,False,False
u_003575,relationships,relationships,False,True,False,False
u_003576,career,career,False,False,False,False
u_003577,motivation,self_improvement,False,False,False,False
u_003578,school_stress,school,False,False,True,False
u_003579,career,career,False,False,False,False
u_003580,loneliness,emotional_support,False,False,False,True
u_003581,motivation,self_improvement,False,False,False,False
u_003582,career,career,False,False,False,False
u_003583,motivation,self_improvement,False,False,False,False
u_003584,motivation,self_improvement,False,False,False,False
u_003585,relationships,relationships,False,True,False,False
u_003586,motivation,self_improvement,False,False,False,False
u_003587,school_stress,school,False,False,True,False
u_003588,loneliness,emotional_support,False,False,False,True
u_003589,motivation,self_improvement,False,False,False,False
u_003590,school_stress,school,False,False,True,False
u_003591,loneliness,emotional_support,False,False,False,True
u_003592,relationships,relationships,False,True,False,False
u_003593,motivation,self_improvement,False,False,False,False
u_003594,career,career,False,False,False,False
u_003595,motivation,self_improvement,False,False,False,False
u_003596,school_stress,school,False,False,True,False
u_003597,loneliness,emotional_support,False,False,False,True
u_003598,motivation,self_improvement,False,False,False,False
u_003599,sleep,wellness,False,False,False,False
u_003600,school_stress,school,False,False,True,False
u_003601,loneliness,emotional_support,False,False,False,True
u_003602,career,career,False,False,False,False
u_003603,career,career,False,False,False,False
u_003604,school_stress,school,False,False,True,False
u_003605,loneliness,emotional_support,False,False,False,True
u_003606,relationships,relationships,False,True,False,False
u_003607,career,career,False,False,False,False
u_003608,loneliness,emotional_support,False,False,False,True
u_003609,sleep,wellness,False,False,False,False
u_003610,general_checkin,reflection,False,False,False,False
u_003611,school_stress,school,False,False,True,False
u_003612,loneliness,emotional_support,False,False,False,True
u_003613,general_checkin,reflection,False,False,False,False
u_003614,general_checkin,reflection,False,False,False,False
u_003615,motivation,self_improvement,False,False,False,False
u_003616,relationships,relationships,False,True,False,False
u_003617,sleep,wellness,False,False,False,False
u_003618,school_stress,school,False,False,True,False
u_003619,school_stress,school,False,False,True,False
u_003620,loneliness,emotional_support,False,False,False,True
u_003621,family,relationships,False,True,False,False
u_003622,general_checkin,reflection,False,False,False,False
u_003623,loneliness,emotional_support,False,False,False,True
u_003624,relationships,relationships,False,True,False,False
u_003625,motivation,self_improvement,False,False,False,False
u_003626,motivation,self_improvement,False,False,False,False
u_003627,school_stress,school,False,False,True,False
u_003628,loneliness,emotional_support,False,False,False,True
u_003629,school_stress,school,False,False,True,False
u_003630,relationships,relationships,False,True,False,False
u_003631,loneliness,emotional_support,False,False,False,True
u_003632,loneliness,emotional_support,False,False,False,True
u_003633,motivation,self_improvement,False,False,False,False
u_003634,school_stress,school,False,False,True,False
u_003635,relationships,relationships,False,True,False,False
u_003636,sleep,wellness,False,False,False,False
u_003637,school_stress,school,False,False,True,False
u_003638,relationships,relationships,False,True,False,False
u_003639,school_stress,school,False,False,True,False
u_003640,career,career,False,False,False,False
u_003641,sleep,wellness,False,False,False,False
u_003642,school_stress,school,False,False,True,False
u_003643,school_stress,school,False,False,True,False
u_003644,career,career,False,False,False,False
u_003645,school_stress,school,False,False,True,False
u_003646,relationships,relationships,False,True,False,False
u_003647,career,career,False,False,False,False
u_003648,loneliness,emotional_support,False,False,False,True
u_003649,school_stress,school,False,False,True,False
u_003650,sleep,wellness,False,False,False,False
u_003651,career,career,False,False,False,False
u_003652,career,career,False,False,False,False
u_003653,school_stress,school,False,False,True,False
u_003654,career,career,False,False,False,False
u_003655,career,career,False,False,False,False
u_003656,school_stress,school,False,False,True,False
u_003657,school_stress,school,False,False,True,False
u_003658,general_checkin,reflection,False,False,False,False
u_003659,school_stress,school,False,False,True,False
u_003660,school_stress,school,False,False,True,False
u_003661,general_checkin,reflection,False,False,False,False
u_003662,loneliness,emotional_support,False,False,False,True
u_003663,career,career,False,False,False,False
u_003664,general_checkin,reflection,False,False,False,False
u_003665,sleep,wellness,False,False,False,False
u_003666,school_stress,school,False,False,True,False
u_003667,school_stress,school,False,False,True,False
u_003668,career,career,False,False,False,False
u_003669,school_stress,school,False,False,True,False
u_003670,relationships,relationships,False,True,False,False
u_003671,relationships,relationships,False,True,False,False
u_003672,relationships,relationships,False,True,False,False
u_003673,career,career,False,False,False,False
u_003674,school_stress,school,False,False,True,False
u_003675,school_stress,school,False,False,True,False
u_003676,school_stress,school,False,False,True,False
u_003677,school_stress,school,False,False,True,False
u_003678,relationships,relationships,False,True,False,False
u_003679,motivation,self_improvement,False,False,False,False
u_003680,school_stress,school,False,False,True,False
u_003681,family,relationships,False,True,False,False
u_003682,motivation,self_improvement,False,False,False,False
u_003683,general_checkin,reflection,False,False,False,False
u_003684,school_stress,school,False,False,True,False
u_003685,relationships,relationships,False,True,False,False
u_003686,general_checkin,reflection,False,False,False,False
u_003687,relationships,relationships,False,True,False,False
u_003688,sleep,wellness,False,False,False,False
u_003689,loneliness,emotional_support,False,False,False,True
u_003690,relationships,relationships,False,True,False,False
u_003691,school_stress,school,False,False,True,False
u_003692,school_stress,school,False,False,True,False
u_003693,career,career,False,False,False,False
u_003694,career,career,False,False,False,False
u_003695,general_checkin,reflection,False,False,False,False
u_003696,motivation,self_improvement,False,False,False,False
u_003697,relationships,relationships,False,True,False,False
u_003698,career,career,False,False,False,False
u_003699,motivation,self_improvement,False,False,False,False
u_003700,relationships,relationships,False,True,False,False
u_003701,career,career,False,False,False,False
u_003702,school_stress,school,False,False,True,False
u_003703,relationships,relationships,False,True,False,False
u_003704,school_stress,school,False,False,True,False
u_003705,career,career,False,False,False,False
u_003706,relationships,relationships,False,True,False,False
u_003707,career,career,False,False,False,False
u_003708,relationships,relationships,False,True,False,False
u_003709,school_stress,school,False,False,True,False
u_003710,sleep,wellness,False,False,False,False
u_003711,relationships,relationships,False,True,False,False
u_003712,relationships,relationships,False,True,False,False
u_003713,career,career,False,False,False,False
u_003714,relationships,relationships,False,True,False,False
u_003715,career,career,False,False,False,False
u_003716,relationships,relationships,False,True,False,False
u_003717,school_stress,school,False,False,True,False
u_003718,school_stress,school,False,False,True,False
u_003719,career,career,False,False,False,False
u_003720,loneliness,emotional_support,False,False,False,True
u_003721,sleep,wellness,False,False,False,False
u_003722,loneliness,emotional_support,False,False,False,True
u_003723,relationships,relationships,False,True,False,False
u_003724,general_checkin,reflection,False,False,False,False
u_003725,school_stress,school,False,False,True,False
u_003726,career,career,False,False,False,False
u_003727,school_stress,school,False,False,True,False
u_003728,motivation,self_improvement,False,False,False,False
u_003729,family,relationships,False,True,False,False
u_003730,loneliness,emotional_support,False,False,False,True
u_003731,sleep,wellness,False,False,False,False
u_003732,general_checkin,reflection,False,False,False,False
u_003733,school_stress,school,False,False,True,False
u_003734,relationships,relationships,False,True,False,False
u_003735,career,career,False,False,False,False
u_003736,motivation,self_improvement,False,False,False,False
u_003737,career,career,False,False,False,False
u_003738,career,career,False,False,False,False
u_003739,loneliness,emotional_support,False,False,False,True
u_003740,relationships,relationships,False,True,False,False
u_003741,sleep,wellness,False,False,False,False
u_003742,family,relationships,False,True,False,False
u_003743,relationships,relationships,False,True,False,False
u_003744,school_stress,school,False,False,True,False
u_003745,loneliness,emotional_support,True,False,False,True
u_003746,motivation,self_improvement,False,False,False,False
u_003747,career,career,False,False,False,False
u_003748,relationships,relationships,False,True,False,False
u_003749,general_checkin,reflection,False,False,False,False
u_003750,school_stress,school,False,False,True,False
u_003751,relationships,relationships,False,True,False,False
u_003752,sleep,wellness,False,False,False,False
u_003753,career,career,False,False,False,False
u_003754,school_stress,school,False,False,True,False
u_003755,career,career,False,False,False,False
u_003756,career,career,False,False,False,False
u_003757,school_stress,school,False,False,True,False
u_003758,loneliness,emotional_support,False,False,False,True
u_003759,school_stress,school,False,False,True,False
u_003760,school_stress,school,False,False,True,False
u_003761,general_checkin,reflection,False,False,False,False
u_003762,career,career,False,False,False,False
u_003763,loneliness,emotional_support,False,False,False,True
u_003764,relationships,relationships,False,True,False,False
u_003765,relationships,relationships,False,True,False,False
u_003766,career,career,False,False,False,False
u_003767,motivation,self_improvement,False,False,False,False
u_003768,motivation,self_improvement,False,False,False,False
u_003769,motivation,self_improvement,False,False,False,False
u_003770,relationships,relationships,False,True,False,False
u_003771,loneliness,emotional_support,False,False,False,True
u_003772,loneliness,emotional_support,False,False,False,True
u_003773,school_stress,school,False,False,True,False
u_003774,motivation,self_improvement,False,False,False,False
u_003775,general_checkin,reflection,False,False,False,False
u_003776,motivation,self_improvement,False,False,False,False
u_003777,general_checkin,reflection,False,False,False,False
u_003778,career,career,False,False,False,False
u_003779,school_stress,school,False,False,True,False
u_003780,loneliness,emotional_support,False,False,False,True
u_003781,general_checkin,reflection,False,False,False,False
u_003782,sleep,wellness,False,False,False,False
u_003783,motivation,self_improvement,False,False,False,False
u_003784,school_stress,school,False,False,True,False
u_003785,sleep,wellness,False,False,False,False
u_003786,relationships,relationships,False,True,False,False
u_003787,sleep,wellness,False,False,False,False
u_003788,motivation,self_improvement,False,False,False,False
u_003789,loneliness,emotional_support,False,False,False,True
u_003790,school_stress,school,False,False,True,False
u_003791,sleep,wellness,False,False,False,False
u_003792,school_stress,school,False,False,True,False
u_003793,relationships,relationships,False,True,False,False
u_003794,school_stress,school,False,False,True,False
u_003795,career,career,False,False,False,False
u_003796,loneliness,emotional_support,False,False,False,True
u_003797,relationships,relationships,False,True,False,False
u_003798,career,career,False,False,False,False
u_003799,school_stress,school,False,False,True,False
u_003800,career,career,False,False,False,False
u_003801,relationships,relationships,False,True,False,False
u_003802,school_stress,school,False,False,True,False
u_003803,family,relationships,False,True,False,False
u_003804,school_stress,school,False,False,True,False
u_003805,relationships,relationships,False,True,False,False
u_003806,motivation,self_improvement,False,False,False,False
u_003807,loneliness,emotional_support,False,False,False,True
u_003808,school_stress,school,False,False,True,False
u_003809,motivation,self_improvement,False,False,False,False
u_003810,school_stress,school,False,False,True,False
u_003811,career,career,False,False,False,False
u_003812,relationships,relationships,False,True,False,False
u_003813,school_stress,school,False,False,True,False
u_003814,family,relationships,False,True,False,False
u_003815,loneliness,emotional_support,False,False,False,True
u_003816,school_stress,school,False,False,True,False
u_003817,relationships,relationships,False,True,False,False
u_003818,sleep,wellness,False,False,False,False
u_003819,career,career,False,False,False,False
u_003820,sleep,wellness,False,False,False,False
u_003821,general_checkin,reflection,False,False,False,False
u_003822,relationships,relationships,False,True,False,False
u_003823,family,relationships,False,True,False,False
u_003824,loneliness,emotional_support,False,False,False,True
u_003825,motivation,self_improvement,False,False,False,False
u_003826,motivation,self_improvement,False,False,False,False
u_003827,sleep,wellness,False,False,False,False
u_003828,relationships,relationships,False,True,False,False
u_003829,family,relationships,False,True,False,False
u_003830,school_stress,school,False,False,True,False
u_003831,school_stress,school,False,False,True,False
u_003832,relationships,relationships,False,True,False,False
u_003833,career,career,False,False,False,False
u_003834,relationships,relationships,False,True,False,False
u_003835,career,career,False,False,False,False
u_003836,family,relationships,False,True,False,False
u_003837,general_checkin,reflection,False,False,False,False
u_003838,school_stress,school,False,False,True,False
u_003839,career,career,False,False,False,False
u_003840,career,career,False,False,False,False
u_003841,school_stress,school,False,False,True,False
u_003842,motivation,self_improvement,False,False,False,False
u_003843,motivation,self_improvement,False,False,False,False
u_003844,school_stress,school,False,False,True,False
u_003845,relationships,relationships,False,True,False,False
u_003846,school_stress,school,False,False,True,False
u_003847,relationships,relationships,False,True,False,False
u_003848,career,career,True,False,False,False
u_003849,loneliness,emotional_support,False,False,False,True
u_003850,motivation,self_improvement,False,False,False,False
u_003851,general_checkin,reflection,False,False,False,False
u_003852,relationships,relationships,False,True,False,False
u_003853,loneliness,emotional_support,False,False,False,True
u_003854,sleep,wellness,False,False,False,False
u_003855,relationships,relationships,False,True,False,False
u_003856,sleep,wellness,False,False,False,False
u_003857,school_stress,school,False,False,True,False
u_003858,loneliness,emotional_support,False,False,False,True
u_003859,family,relationships,False,True,False,False
u_003860,loneliness,emotional_support,True,False,False,True
u_003861,relationships,relationships,False,True,False,False
u_003862,career,career,False,False,False,False
u_003863,relationships,relationships,False,True,False,False
u_003864,loneliness,emotional_support,False,False,False,True
u_003865,motivation,self_improvement,False,False,False,False
u_003866,motivation,self_improvement,False,False,False,False
u_003867,school_stress,school,False,False,True,False
u_003868,motivation,self_improvement,False,False,False,False
u_003869,motivation,self_improvement,False,False,False,False
u_003870,family,relationships,False,True,False,False
u_003871,motivation,self_improvement,False,False,False,False
u_003872,school_stress,school,False,False,True,False
u_003873,loneliness,emotional_support,False,False,False,True
u_003874,school_stress,school,False,False,True,False
u_003875,school_stress,school,False,False,True,False
u_003876,loneliness,emotional_support,False,False,False,True
u_003877,family,relationships,False,True,False,False
u_003878,family,relationships,False,True,False,False
u_003879,school_stress,school,False,False,True,False
u_003880,relationships,relationships,False,True,False,False
u_003881,general_checkin,reflection,False,False,False,False
u_003882,family,relationships,False,True,False,False
u_003883,motivation,self_improvement,False,False,False,False
u_003884,general_checkin,reflection,False,False,False,False
u_003885,loneliness,emotional_support,False,False,False,True
u_003886,loneliness,emotional_support,False,False,False,True
u_003887,relationships,relationships,False,True,False,False
u_003888,family,relationships,False,True,False,False
u_003889,motivation,self_improvement,False,False,False,False
u_003890,school_stress,school,False,False,True,False
u_003891,relationships,relationships,False,True,False,False
u_003892,loneliness,emotional_support,False,False,False,True
u_003893,sleep,wellness,False,False,False,False
u_003894,career,career,False,False,False,False
u_003895,loneliness,emotional_support,False,False,False,True
u_003896,career,career,False,False,False,False
u_003897,motivation,self_improvement,False,False,False,False
u_003898,school_stress,school,False,False,True,False
u_003899,school_stress,school,False,False,True,False
u_003900,general_checkin,reflection,False,False,False,False
u_003901,loneliness,emotional_support,False,False,False,True
u_003902,loneliness,emotional_support,False,False,False,True
u_003903,relationships,relationships,False,True,False,False
u_003904,loneliness,emotional_support,False,False,False,True
u_003905,relationships,relationships,False,True,False,False
u_003906,school_stress,school,False,False,True,False
u_003907,relationships,relationships,False,True,False,False
u_003908,school_stress,school,False,False,True,False
u_003909,school_stress,school,False,False,True,False
u_003910,general_checkin,reflection,False,False,False,False
u_003911,general_checkin,reflection,False,False,False,False
u_003912,relationships,relationships,False,True,False,False
u_003913,sleep,wellness,False,False,False,False
u_003914,loneliness,emotional_support,False,False,False,True
u_003915,motivation,self_improvement,False,False,False,False
u_003916,school_stress,school,False,False,True,False
u_003917,relationships,relationships,False,True,False,False
u_003918,school_stress,school,False,False,True,False
u_003919,motivation,self_improvement,False,False,False,False
u_003920,loneliness,emotional_support,False,False,False,True
u_003921,family,relationships,False,True,False,False
u_003922,school_stress,school,False,False,True,False
u_003923,school_stress,school,False,False,True,False
u_003924,school_stress,school,False,False,True,False
u_003925,career,career,False,False,False,False
u_003926,school_stress,school,False,False,True,False
u_003927,sleep,wellness,False,False,False,False
u_003928,school_stress,school,False,False,True,False
u_003929,motivation,self_improvement,False,False,False,False
u_003930,motivation,self_improvement,False,False,False,False
u_003931,career,career,False,False,False,False
u_003932,general_checkin,reflection,False,False,False,False
u_003933,family,relationships,False,True,False,False
u_003934,relationships,relationships,False,True,False,False
u_003935,relationships,relationships,False,True,False,False
u_003936,sleep,wellness,False,False,False,False
u_003937,school_stress,school,False,False,True,False
u_003938,family,relationships,False,True,False,False
u_003939,sleep,wellness,False,False,False,False
u_003940,relationships,relationships,False,True,False,False
u_003941,sleep,wellness,False,False,False,False
u_003942,loneliness,emotional_support,True,False,False,True
u_003943,career,career,False,False,False,False
u_003944,motivation,self_improvement,False,False,False,False
u_003945,motivation,self_improvement,False,False,False,False
u_003946,school_stress,school,False,False,True,False
u_003947,motivation,self_improvement,False,False,False,False
u_003948,career,career,False,False,False,False
u_003949,motivation,self_improvement,False,False,False,False
u_003950,school_stress,school,False,False,True,False
u_003951,relationships,relationships,False,True,False,False
u_003952,loneliness,emotional_support,False,False,False,True
u_003953,general_checkin,reflection,False,False,False,False
u_003954,general_checkin,reflection,False,False,False,False
u_003955,sleep,wellness,False,False,False,False
u_003956,relationships,relationships,False,True,False,False
u_003957,career,career,False,False,False,False
u_003958,motivation,self_improvement,False,False,False,False
u_003959,loneliness,emotional_support,False,False,False,True
u_003960,family,relationships,False,True,False,False
u_003961,relationships,relationships,False,True,False,False
u_003962,career,career,False,False,False,False
u_003963,loneliness,emotional_support,False,False,False,True
u_003964,general_checkin,reflection,False,False,False,False
u_003965,school_stress,school,False,False,True,False
u_003966,relationships,relationships,False,True,False,False
u_003967,school_stress,school,False,False,True,False
u_003968,relationships,relationships,False,True,False,False
u_003969,family,relationships,False,True,False,False
u_003970,relationships,relationships,False,True,False,False
u_003971,motivation,self_improvement,False,False,False,False
u_003972,school_stress,school,False,False,True,False
u_003973,relationships,relationships,False,True,False,False
u_003974,relationships,relationships,False,True,False,False
u_003975,relationships,relationships,False,True,False,False
u_003976,relationships,relationships,False,True,False,False
u_003977,sleep,wellness,False,False,False,False
u_003978,career,career,False,False,False,False
u_003979,motivation,self_improvement,False,False,False,False
u_003980,sleep,wellness,False,False,False,False
u_003981,relationships,relationships,False,True,False,False
u_003982,relationships,relationships,False,True,False,False
u_003983,career,career,False,False,False,False
u_003984,school_stress,school,False,False,True,False
u_003985,career,career,False,False,False,False
u_003986,school_stress,school,False,False,True,False
u_003987,school_stress,school,False,False,True,False
u_003988,sleep,wellness,False,False,False,False
u_003989,motivation,self_improvement,False,False,False,False
u_003990,family,relationships,False,True,False,False
u_003991,loneliness,emotional_support,False,False,False,True
u_003992,school_stress,school,False,False,True,False
u_003993,general_checkin,reflection,False,False,False,False
u_003994,loneliness,emotional_support,False,False,False,True
u_003995,motivation,self_improvement,False,False,False,False
u_003996,family,relationships,False,True,False,False
u_003997,career,career,False,False,False,False
u_003998,motivation,self_improvement,False,False,False,False
u_003999,school_stress,school,False,False,True,False
u_004000,relationships,relationships,False,True,False,False
u_004001,relationships,relationships,False,True,False,False
u_004002,school_stress,school,False,False,True,False
u_004003,school_stress,school,False,False,True,False
u_004004,school_stress,school,False,False,True,False
u_004005,relationships,relationships,False,True,False,False
u_004006,relationships,relationships,False,True,False,False
u_004007,school_stress,school,False,False,True,False
u_004008,relationships,relationships,False,True,False,False
u_004009,general_checkin,reflection,False,False,False,False
u_004010,career,career,False,False,False,False
u_004011,school_stress,school,False,False,True,False
u_004012,sleep,wellness,False,False,False,False
u_004013,school_stress,school,False,False,True,False
u_004014,family,relationships,False,True,False,False
u_004015,school_stress,school,False,False,True,False
u_004016,motivation,self_improvement,False,False,False,False
u_004017,general_checkin,reflection,False,False,False,False
u_004018,school_stress,school,False,False,True,False
u_004019,career,career,False,False,False,False
u_004020,sleep,wellness,False,False,False,False
u_004021,school_stress,school,False,False,True,False
u_004022,relationships,relationships,False,True,False,False
u_004023,loneliness,emotional_support,False,False,False,True
u_004024,school_stress,school,False,False,True,False
u_004025,relationships,relationships,False,True,False,False
u_004026,career,career,False,False,False,False
u_004027,school_stress,school,False,False,True,False
u_004028,relationships,relationships,False,True,False,False
u_004029,career,career,False,False,False,False
u_004030,general_checkin,reflection,False,False,False,False
u_004031,loneliness,emotional_support,True,False,False,True
u_004032,motivation,self_improvement,False,False,False,False
u_004033,loneliness,emotional_support,False,False,False,True
u_004034,school_stress,school,False,False,True,False
u_004035,loneliness,emotional_support,False,False,False,True
u_004036,motivation,self_improvement,False,False,False,False
u_004037,school_stress,school,False,False,True,False
u_004038,sleep,wellness,False,False,False,False
u_004039,career,career,False,False,False,False
u_004040,motivation,self_improvement,False,False,False,False
u_004041,relationships,relationships,False,True,False,False
u_004042,career,career,False,False,False,False
u_004043,career,career,False,False,False,False
u_004044,relationships,relationships,False,True,False,False
u_004045,general_checkin,reflection,False,False,False,False
u_004046,motivation,self_improvement,False,False,False,False
u_004047,school_stress,school,False,False,True,False
u_004048,relationships,relationships,False,True,False,False
u_004049,loneliness,emotional_support,False,False,False,True
u_004050,school_stress,school,False,False,True,False
u_004051,motivation,self_improvement,False,False,False,False
u_004052,school_stress,school,False,False,True,False
u_004053,career,career,False,False,False,False
u_004054,school_stress,school,False,False,True,False
u_004055,sleep,wellness,False,False,False,False
u_004056,school_stress,school,False,False,True,False
u_004057,family,relationships,False,True,False,False
u_004058,school_stress,school,False,False,True,False
u_004059,sleep,wellness,False,False,False,False
u_004060,school_stress,school,False,False,True,False
u_004061,relationships,relationships,False,True,False,False
u_004062,motivation,self_improvement,False,False,False,False
u_004063,school_stress,school,False,False,True,False
u_004064,school_stress,school,False,False,True,False
u_004065,school_stress,school,False,False,True,False
u_004066,school_stress,school,False,False,True,False
u_004067,school_stress,school,False,False,True,False
u_004068,relationships,relationships,False,True,False,False
u_004069,school_stress,school,False,False,True,False
u_004070,relationships,relationships,False,True,False,False
u_004071,relationships,relationships,False,True,False,False
u_004072,general_checkin,reflection,False,False,False,False
u_004073,school_stress,school,False,False,True,False
u_004074,school_stress,school,False,False,True,False
u_004075,relationships,relationships,False,True,False,False
u_004076,relationships,relationships,False,True,False,False
u_004077,motivation,self_improvement,False,False,False,False
u_004078,career,career,False,False,False,False
u_004079,sleep,wellness,False,False,False,False
u_004080,school_stress,school,False,False,True,False
u_004081,school_stress,school,False,False,True,False
u_004082,relationships,relationships,False,True,False,False
u_004083,career,career,False,False,False,False
u_004084,school_stress,school,False,False,True,False
u_004085,career,career,False,False,False,False
u_004086,family,relationships,False,True,False,False
u_004087,career,career,False,False,False,False
u_004088,motivation,self_improvement,False,False,False,False
u_004089,school_stress,school,False,False,True,False
u_004090,loneliness,emotional_support,False,False,False,True
u_004091,school_stress,school,False,False,True,False
u_004092,motivation,self_improvement,False,False,False,False
u_004093,motivation,self_improvement,False,False,False,False
u_004094,motivation,self_improvement,False,False,False,False
u_004095,career,career,False,False,False,False
u_004096,school_stress,school,False,False,True,False
u_004097,school_stress,school,False,False,True,False
u_004098,relationships,relationships,False,True,False,False
u_004099,motivation,self_improvement,False,False,False,False
u_004100,relationships,relationships,False,True,False,False
u_004101,loneliness,emotional_support,False,False,False,True
u_004102,general_checkin,reflection,False,False,False,False
u_004103,motivation,self_improvement,False,False,False,False
u_004104,family,relationships,False,True,False,False
u_004105,career,career,False,False,False,False
u_004106,school_stress,school,False,False,True,False
u_004107,loneliness,emotional_support,False,False,False,True
u_004108,sleep,wellness,False,False,False,False
u_004109,school_stress,school,False,False,True,False
u_004110,school_stress,school,False,False,True,False
u_004111,general_checkin,reflection,False,False,False,False
u_004112,general_checkin,reflection,False,False,False,False
u_004113,career,career,False,False,False,False
u_004114,career,career,False,False,False,False
u_004115,motivation,self_improvement,False,False,False,False
u_004116,loneliness,emotional_support,False,False,False,True
u_004117,career,career,False,False,False,False
u_004118,motivation,self_improvement,False,False,False,False
u_004119,school_stress,school,False,False,True,False
u_004120,relationships,relationships,False,True,False,False
u_004121,relationships,relationships,False,True,False,False
u_004122,general_checkin,reflection,False,False,False,False
u_004123,school_stress,school,False,False,True,False
u_004124,career,career,False,False,False,False
u_004125,school_stress,school,False,False,True,False
u_004126,motivation,self_improvement,False,False,False,False
u_004127,career,career,False,False,False,False
u_004128,sleep,wellness,False,False,False,False
u_004129,family,relationships,False,True,False,False
u_004130,relationships,relationships,False,True,False,False
u_004131,school_stress,school,False,False,True,False
u_004132,relationships,relationships,False,True,False,False
u_004133,relationships,relationships,False,True,False,False
u_004134,career,career,False,False,False,False
u_004135,career,career,False,False,False,False
u_004136,relationships,relationships,False,True,False,False
u_004137,loneliness,emotional_support,False,False,False,True
u_004138,school_stress,school,False,False,True,False
u_004139,school_stress,school,False,False,True,False
u_004140,career,career,False,False,False,False
u_004141,general_checkin,reflection,False,False,False,False
u_004142,motivation,self_improvement,False,False,False,False
u_004143,loneliness,emotional_support,False,False,False,True
u_004144,general_checkin,reflection,False,False,False,False
u_004145,sleep,wellness,False,False,False,False
u_004146,motivation,self_improvement,False,False,False,False
u_004147,motivation,self_improvement,False,False,False,False
u_004148,loneliness,emotional_support,True,False,False,True
u_004149,family,relationships,False,True,False,False
u_004150,sleep,wellness,False,False,False,False
u_004151,family,relationships,False,True,False,False
u_004152,school_stress,school,False,False,True,False
u_004153,relationships,relationships,False,True,False,False
u_004154,loneliness,emotional_support,False,False,False,True
